user_id,current_plan_id,current_plan_price,tier,tenure_days,city_tier,segment,engagement_band,total_active_days,total_minutes,total_sessions,total_feature_events,usage_trend,days_last_week,pay_attempts,pay_failures,pay_failure_rate,last_activity_date,days_since_last_activity,touch_count,touch_clicked,touch_redeemed,will_churn_14d,as_of_date
U001187,PLN_BASIC,299.0,low,221,2,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001188,PLN_PREM,799.0,high,106,2,regular,high,28,685.72,48,87,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001189,PLN_BASIC,299.0,low,114,2,regular,high,27,0.0,0,0,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U001190,PLN_STD,499.0,mid,255,3,value,high,27,180.12,13,26,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001191,PLN_PREM,799.0,high,152,3,premium,high,27,1108.45,67,118,-0.666666666666667,5.0,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001192,PLN_BASIC,299.0,low,187,1,value,high,28,367.5,26,39,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001193,PLN_STD,499.0,mid,214,1,regular,high,26,369.47,21,40,0.5,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,0,2026-01-16
U001194,PLN_STD,499.0,mid,80,2,premium,high,28,848.36,46,86,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001195,PLN_PREM,799.0,high,125,2,regular,high,28,519.34,33,50,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001196,PLN_PREM,799.0,high,97,2,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U001197,PLN_STD,499.0,mid,77,1,regular,high,28,474.7,27,40,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001198,PLN_BASIC,299.0,low,10,2,regular,high,10,269.67,14,28,5.0,5.0,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001199,PLN_STD,499.0,mid,55,2,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001200,PLN_STD,499.0,mid,101,2,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001201,PLN_BASIC,299.0,low,36,2,value,high,27,212.73000000000002,16,24,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001202,PLN_STD,499.0,mid,137,2,regular,high,27,0.0,0,0,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,1,2026-01-16
U001203,PLN_BASIC,299.0,low,9,2,value,high,9,77.94,5,8,4.5,4.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001204,PLN_STD,499.0,mid,65,3,premium,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001205,PLN_BASIC,299.0,low,93,2,value,high,28,320.88,35,34,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,2.0,0.0,0.0,0,2026-01-16
U001206,PLN_BASIC,299.0,low,30,2,value,high,28,197.25,13,19,-0.16666666666666696,5.5,2.0,1.0,0.5,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001207,PLN_PREM,799.0,high,127,2,premium,high,27,854.95,46,84,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001208,PLN_BASIC,299.0,low,76,1,value,high,28,213.70000000000002,14,24,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001209,PLN_BASIC,299.0,low,185,2,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,1,2026-01-16
U001210,PLN_STD,499.0,mid,15,2,regular,high,15,365.98,21,41,1.5,5.5,1.0,1.0,1.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001211,PLN_BASIC,299.0,low,100,3,value,high,28,223.16,19,28,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001212,PLN_STD,499.0,mid,60,2,value,high,28,290.96,23,38,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001213,PLN_PREM,799.0,high,141,1,regular,high,28,338.33,17,30,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001214,PLN_BASIC,299.0,low,39,2,value,high,28,241.84,21,22,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001215,PLN_STD,499.0,mid,238,1,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001216,PLN_BASIC,299.0,low,228,2,value,high,28,190.26,15,18,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001217,PLN_BASIC,299.0,low,129,3,value,high,27,97.24000000000001,9,13,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001218,PLN_BASIC,299.0,low,73,2,value,high,28,351.76,32,46,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,0,2026-01-16
U001219,PLN_BASIC,299.0,low,53,2,value,high,27,222.31,17,21,-0.666666666666667,5.0,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001220,PLN_STD,499.0,mid,146,2,regular,high,26,506.96999999999997,30,46,0.5,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001221,PLN_STD,499.0,mid,93,2,regular,high,28,425.28,29,36,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001222,PLN_BASIC,299.0,low,118,3,value,high,27,230.26,21,21,-0.666666666666667,5.0,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001223,PLN_BASIC,299.0,low,15,2,value,high,14,146.46,13,17,1.0,5.0,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001224,PLN_PREM,799.0,high,92,2,premium,high,28,1254.48,79,134,-0.16666666666666696,5.5,2.0,1.0,0.5,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001225,PLN_STD,499.0,mid,152,2,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001226,PLN_STD,499.0,mid,13,1,regular,high,13,106.21,7,15,3.5,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001227,PLN_STD,499.0,mid,230,1,regular,high,28,494.68,20,49,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001228,PLN_BASIC,299.0,low,9,1,value,high,8,13.4,1,1,4.0,4.0,1.0,1.0,1.0,2026-01-15,1,1.0,1.0,0.0,1,2026-01-16
U001229,PLN_BASIC,299.0,low,218,2,regular,high,28,359.8,26,32,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001230,PLN_STD,499.0,mid,184,3,premium,high,28,914.33,55,89,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001231,PLN_PREM,799.0,high,50,2,premium,high,28,832.63,42,80,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001232,PLN_BASIC,299.0,low,72,1,value,high,28,318.25,21,33,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001233,PLN_BASIC,299.0,low,13,1,value,high,13,107.75,12,14,3.5,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001234,PLN_BASIC,299.0,low,68,2,value,high,28,202.32,21,25,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001235,PLN_BASIC,299.0,low,97,3,value,high,27,0.0,0,0,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001236,PLN_BASIC,299.0,low,170,2,value,high,27,0.0,0,0,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U001237,PLN_BASIC,299.0,low,255,3,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,1,2026-01-16
U001238,PLN_BASIC,299.0,low,225,3,value,high,27,199.46,13,25,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001239,PLN_PREM,799.0,high,182,1,premium,high,27,611.39,28,62,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001240,PLN_STD,499.0,mid,246,2,value,high,28,230.05,20,20,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,2.0,0.0,0.0,0,2026-01-16
U001241,PLN_BASIC,299.0,low,129,3,value,high,28,245.89,22,31,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001242,PLN_STD,499.0,mid,61,2,premium,high,28,785.39,58,91,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001243,PLN_STD,499.0,mid,15,1,regular,high,14,266.5,13,30,1.0,5.0,1.0,0.0,0.0,2026-01-14,2,0.0,0.0,0.0,0,2026-01-16
U001244,PLN_BASIC,299.0,low,134,3,value,high,27,0.0,0,0,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001245,PLN_STD,499.0,mid,37,3,regular,high,28,630.97,30,60,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001246,PLN_STD,499.0,mid,9,2,value,high,9,113.12,7,12,4.5,4.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001247,PLN_BASIC,299.0,low,41,2,value,high,28,295.39,31,35,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001248,PLN_PREM,799.0,high,140,1,regular,high,27,0.0,0,0,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U001249,PLN_STD,499.0,mid,175,3,value,high,28,277.64,20,25,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001250,PLN_BASIC,299.0,low,11,2,regular,high,11,152.28,9,12,5.5,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001251,PLN_BASIC,299.0,low,196,1,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001252,PLN_STD,499.0,mid,153,2,regular,high,28,294.7,13,26,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001253,PLN_STD,499.0,mid,238,3,regular,high,27,571.79,38,55,-0.666666666666667,5.0,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001254,PLN_BASIC,299.0,low,57,3,value,high,27,148.6,10,16,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001255,PLN_STD,499.0,mid,93,2,value,high,28,290.19,18,35,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001256,PLN_PREM,799.0,high,235,1,regular,high,28,530.83,30,56,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001257,PLN_BASIC,299.0,low,201,3,regular,high,28,396.97,31,41,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,0,2026-01-16
U001258,PLN_PREM,799.0,high,117,3,regular,high,28,829.585069759569,34,66,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001259,PLN_STD,499.0,mid,121,2,regular,high,28,558.3100000000001,39,58,-0.16666666666666696,5.5,1.0,1.0,1.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001260,PLN_STD,499.0,mid,55,2,regular,high,28,434.92,21,50,-0.16666666666666696,5.5,2.0,1.0,0.5,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001261,PLN_BASIC,299.0,low,190,2,value,high,28,336.76,28,35,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001262,PLN_PREM,799.0,high,24,2,regular,high,24,949.3175031033204,41,91,-1.0,5.5,2.0,1.0,0.5,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001263,PLN_STD,499.0,mid,145,1,value,high,28,239.11,20,21,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001264,PLN_BASIC,299.0,low,50,1,regular,high,28,231.92,19,26,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001265,PLN_STD,499.0,mid,197,1,value,high,27,336.55,15,34,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001266,PLN_BASIC,299.0,low,247,3,value,high,28,249.13,20,28,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001267,PLN_STD,499.0,mid,243,1,regular,high,27,182.64000000000001,15,18,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,2.0,0.0,0.0,1,2026-01-16
U001268,PLN_PREM,799.0,high,163,1,regular,high,28,526.82,33,44,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001269,PLN_STD,499.0,mid,17,2,regular,high,17,336.55,19,41,-0.5,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001270,PLN_PREM,799.0,high,244,1,regular,high,28,479.07,36,49,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,2.0,0.0,0.0,0,2026-01-16
U001271,PLN_PREM,799.0,high,164,1,premium,high,28,850.06,59,95,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001272,PLN_BASIC,299.0,low,229,2,regular,high,28,667.97,39,78,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001273,PLN_PREM,799.0,high,23,2,premium,high,22,762.41,50,85,0.0,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001274,PLN_STD,499.0,mid,87,2,regular,high,28,526.55,31,39,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001275,PLN_STD,499.0,mid,65,3,regular,high,28,329.28000000000003,28,32,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001276,PLN_PREM,799.0,high,77,1,regular,high,28,360.14,26,31,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U001277,PLN_STD,499.0,mid,92,3,regular,high,27,447.99,30,54,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001278,PLN_BASIC,299.0,low,62,3,value,high,28,67.97,4,9,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001279,PLN_BASIC,299.0,low,254,3,regular,high,28,311.99,24,42,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001280,PLN_STD,499.0,mid,39,2,value,high,28,131.21,9,17,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U001281,PLN_BASIC,299.0,low,71,2,value,high,28,177.05,11,18,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001282,PLN_PREM,799.0,high,71,2,premium,high,28,874.62,55,94,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001283,PLN_STD,499.0,mid,158,2,value,high,27,290.01,19,36,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001284,PLN_STD,499.0,mid,55,1,regular,high,28,157.75,9,17,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001285,PLN_STD,499.0,mid,161,3,regular,high,28,388.8,19,40,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001286,PLN_BASIC,299.0,low,244,2,value,high,28,193.5,20,18,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001287,PLN_STD,499.0,mid,29,3,premium,high,27,980.54,64,103,0.16666666666666696,5.5,1.0,1.0,1.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001288,PLN_BASIC,299.0,low,198,2,value,high,27,249.79,22,25,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001289,PLN_PREM,799.0,high,231,1,premium,high,28,505.11,40,43,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U001290,PLN_PREM,799.0,high,100,2,regular,high,28,589.39,32,57,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,0,2026-01-16
U001291,PLN_BASIC,299.0,low,198,2,value,high,28,213.82999999999998,14,24,-0.16666666666666696,5.5,2.0,1.0,0.5,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001292,PLN_BASIC,299.0,low,41,2,value,high,28,96.13,9,11,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001293,PLN_BASIC,299.0,low,145,2,value,high,27,313.6,22,33,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001294,PLN_BASIC,299.0,low,255,1,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001295,PLN_BASIC,299.0,low,18,2,value,high,18,408.95508721638646,12,21,-1.5,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001296,PLN_PREM,799.0,high,127,2,premium,high,28,621.55,39,65,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001297,PLN_BASIC,299.0,low,190,3,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001298,PLN_STD,499.0,mid,87,1,regular,high,28,511.34000000000003,34,55,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001299,PLN_BASIC,299.0,low,123,2,value,high,28,128.02,8,20,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001300,PLN_PREM,799.0,high,249,2,premium,high,28,1051.95,51,123,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001301,PLN_BASIC,299.0,low,66,2,value,high,28,325.15,20,31,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001302,PLN_STD,499.0,mid,156,2,regular,high,27,521.72,32,58,-0.666666666666667,5.0,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001303,PLN_STD,499.0,mid,81,2,regular,high,28,374.4,27,37,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001304,PLN_BASIC,299.0,low,32,3,value,high,27,168.34,12,18,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001305,PLN_BASIC,299.0,low,103,2,regular,high,28,661.29,33,67,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001306,PLN_BASIC,299.0,low,88,2,value,high,27,0.0,0,0,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001307,PLN_BASIC,299.0,low,193,1,regular,high,28,372.44,26,45,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001308,PLN_STD,499.0,mid,197,2,regular,high,27,545.41,42,50,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-14,2,1.0,0.0,0.0,0,2026-01-16
U001309,PLN_STD,499.0,mid,152,2,regular,high,28,343.8,22,29,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001310,PLN_BASIC,299.0,low,42,1,value,high,28,125.64,11,13,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U001311,PLN_BASIC,299.0,low,125,2,value,high,28,222.68,19,20,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001312,PLN_STD,499.0,mid,169,2,value,high,27,198.19,12,19,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001313,PLN_BASIC,299.0,low,61,2,value,high,27,139.16,10,16,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001314,PLN_BASIC,299.0,low,42,2,value,high,28,36.12,2,3,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,1,2026-01-16
U001315,PLN_STD,499.0,mid,30,2,premium,high,28,732.81,42,76,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001316,PLN_PREM,799.0,high,181,2,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U001317,PLN_BASIC,299.0,low,78,1,regular,high,28,820.4200000000001,54,88,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001318,PLN_STD,499.0,mid,108,1,value,high,28,398.43,33,52,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U001319,PLN_STD,499.0,mid,144,2,value,high,28,197.28,10,20,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001320,PLN_STD,499.0,mid,157,3,regular,high,28,229.44,16,26,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U001321,PLN_BASIC,299.0,low,228,1,value,high,26,156.88,10,19,-1.166666666666667,4.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001322,PLN_STD,499.0,mid,188,2,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001323,PLN_STD,499.0,mid,119,3,regular,high,28,537.29,34,54,-0.16666666666666696,5.5,2.0,1.0,0.5,2026-01-15,1,1.0,1.0,0.0,0,2026-01-16
U001324,PLN_STD,499.0,mid,34,3,regular,high,27,469.51,35,44,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001325,PLN_STD,499.0,mid,39,2,premium,high,28,271.19,10,31,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U001326,PLN_BASIC,299.0,low,209,2,value,high,28,229.9,18,31,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001327,PLN_BASIC,299.0,low,86,2,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U001328,PLN_BASIC,299.0,low,235,3,value,high,28,322.36,24,37,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001329,PLN_BASIC,299.0,low,87,1,value,high,28,272.78999999999996,18,33,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,0,2026-01-16
U001330,PLN_STD,499.0,mid,171,3,regular,high,28,450.53,36,53,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001331,PLN_STD,499.0,mid,144,1,value,high,27,292.91,25,30,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,2.0,1.0,0.0,0,2026-01-16
U001332,PLN_STD,499.0,mid,76,3,regular,high,28,543.98,40,48,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U001333,PLN_BASIC,299.0,low,150,1,regular,high,27,470.97,29,60,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U001334,PLN_BASIC,299.0,low,54,1,value,high,28,255.43,24,30,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,2.0,0.0,0.0,1,2026-01-16
U001335,PLN_PREM,799.0,high,123,1,premium,high,27,853.76,61,86,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-14,2,1.0,0.0,0.0,0,2026-01-16
