user_id,signup_date,city_tier,segment,preferred_device,acquisition_channel,tenure_days,current_plan_id,plan_name,tier,current_plan_price,lifetime_paid_months,last_active_date,engagement_band,avg_active_days,avg_minutes_week,sub_status,sub_end,is_churned
U001125,2025-12-01,2,regular,web,organic,46,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.25,183.46,active,2026-01-30,0
U001126,2025-12-02,1,regular,web,search,45,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,226.9675788178626,active,2026-01-30,0
U001127,2025-12-05,3,value,web,referral,42,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,83.25,active,2026-01-30,0
U001128,2025-10-12,2,regular,mobile,referral,96,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,210.7575,active,2026-01-30,0
U001129,2025-09-21,1,regular,web,organic,117,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,320.2470128307364,active,2026-01-30,0
U001130,2025-10-14,2,value,web,search,94,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,51.0825,active,2026-01-30,0
U001131,2025-08-15,3,value,web,organic,154,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,96.09,active,2026-01-30,0
U001132,2025-10-20,1,regular,web,organic,88,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.25,149.51749999999998,active,2026-01-30,0
U001133,2025-11-20,1,regular,mobile,paid_social,57,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,128.9475,cancelled,2026-01-22,1
U001134,2025-11-12,1,value,web,search,65,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,113.4225,active,2026-01-30,0
U001135,2025-10-06,1,premium,web,organic,102,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,370.2925,active,2026-01-30,0
U001136,2025-05-19,3,regular,mobile,referral,242,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,252.7325,active,2026-01-30,0
U001137,2025-11-02,3,value,web,paid_social,75,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,96.1775,active,2026-01-30,0
U001138,2025-08-05,1,regular,web,paid_social,164,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,168.285,active,2026-01-30,0
U001139,2025-11-07,2,regular,web,organic,70,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,181.9325,active,2026-01-30,0
U001140,2025-09-17,1,premium,web,email,121,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,269.725,cancelled,2026-01-19,1
U001141,2025-12-12,2,value,web,search,35,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,87.6825,active,2026-01-30,0
U001142,2025-07-28,3,value,web,search,172,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,117.1,active,2026-01-30,0
U001143,2025-12-24,2,regular,web,organic,23,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,9.5,123.1525,active,2026-01-30,0
U001144,2025-12-02,1,value,mobile,referral,45,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,71.675,active,2026-01-30,0
U001145,2025-07-27,2,regular,mobile,search,173,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,345.0462256111184,active,2026-01-30,0
U001146,2025-09-03,3,regular,unknown,referral,135,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.5,158.3975,active,2026-01-30,0
U001147,2025-09-15,2,value,web,paid_social,123,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,64.85,active,2026-01-30,0
U001148,2025-11-13,1,regular,web,referral,64,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,239.685,active,2026-01-30,0
U001149,2025-10-24,1,premium,mobile,paid_social,84,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,9.75,324.32,active,2026-01-30,0
U001150,2025-12-04,2,regular,mobile,email,43,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,210.5875,active,2026-01-30,0
U001151,2025-08-05,2,regular,web,organic,164,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,0.0,cancelled,2025-12-08,1
U001152,2025-09-08,3,value,web,organic,130,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,62.105000000000004,active,2026-01-30,0
U001153,2025-08-21,3,value,web,paid_social,148,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,134.57500000000002,active,2026-01-30,0
U001154,2025-12-19,3,premium,web,search,28,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,301.7375,active,2026-01-30,0
U001155,2025-07-20,3,regular,web,paid_social,180,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,150.1475,active,2026-01-30,0
U001156,2025-09-29,1,regular,web,paid_social,109,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,147.1575,active,2026-01-30,0
U001157,2025-06-04,2,premium,mobile,search,226,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.25,334.1025,active,2026-01-30,0
U001158,2025-12-04,2,value,mobile,referral,43,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,24.6275,expired,2026-01-10,1
U001159,2025-08-09,2,regular,mobile,organic,160,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,0.0,cancelled,2025-12-11,1
U001160,2025-07-29,3,value,web,referral,171,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,expired,2025-10-03,1
U001161,2025-09-28,2,value,mobile,organic,110,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,73.5075,active,2026-01-30,0
U001162,2025-09-07,3,regular,mobile,paid_social,131,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,140.19,active,2026-01-30,0
U001163,2025-12-03,2,regular,web,referral,44,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,165.3325,active,2026-01-30,0
U001164,2025-09-15,2,premium,mobile,organic,123,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,417.105,active,2026-01-30,0
U001165,2025-09-11,2,value,mobile,organic,127,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,111.3675,active,2026-01-30,0
U001166,2025-05-31,1,regular,mobile,organic,230,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,196.82500000000002,active,2026-01-30,0
U001167,2025-05-10,1,regular,web,search,251,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.25,227.0375,active,2026-01-30,0
U001168,2025-08-13,2,regular,mobile,search,156,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,188.42499999999998,active,2026-01-30,0
U001169,2026-01-10,1,premium,web,organic,6,PLN_PREM,Premium,high,799.0,1,2026-01-30,mid,5.0,141.67249999999999,active,2026-01-30,0
U001170,2025-12-21,3,regular,web,referral,26,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.25,108.1375,cancelled,2026-01-26,1
U001171,2025-10-09,1,regular,unknown,organic,99,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,265.04,active,2026-01-30,0
U001172,2025-10-10,1,value,web,search,98,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,89.6525,active,2026-01-30,0
U001173,2025-08-11,3,value,web,paid_social,158,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.25,92.675,active,2026-01-30,0
U001174,2025-06-18,1,premium,web,organic,212,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.25,270.9975,active,2026-01-30,0
U001175,2025-05-07,3,regular,mobile,organic,254,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,157.135,active,2026-01-30,0
U001176,2025-07-29,2,value,web,email,171,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,18.435,expired,2026-01-01,1
U001177,2025-07-23,1,value,mobile,paid_social,177,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,37.3425,cancelled,2026-01-21,1
U001178,2025-06-22,2,regular,web,organic,208,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.0,196.36,active,2026-01-30,0
U001179,2025-07-09,2,regular,unknown,referral,191,PLN_BASIC,Basic,low,299.0,1,2026-01-29,high,10.5,229.56,active,2026-01-30,0
U001180,2025-05-11,3,value,mobile,search,250,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,106.15,active,2026-01-30,0
U001181,2025-10-04,3,regular,mobile,organic,104,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.25,244.39499999999998,active,2026-01-30,0
U001182,2025-12-23,2,regular,mobile,paid_social,24,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,9.75,147.34,active,2026-01-30,0
U001183,2025-10-25,2,regular,mobile,search,83,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,154.56,active,2026-01-30,0
U001184,2025-08-25,2,value,web,organic,144,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,102.4025,active,2026-01-30,0
U001185,2025-08-18,2,regular,web,referral,151,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,267.5525,active,2026-01-30,0
U001186,2025-07-21,3,value,web,organic,179,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,expired,2025-12-18,1
U001187,2025-06-09,2,value,web,organic,221,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-12-10,1
U001188,2025-10-02,2,regular,web,organic,106,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,235.8625,active,2026-01-30,0
U001189,2025-09-24,2,regular,web,paid_social,114,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.25,0.0,expired,2025-11-25,1
U001190,2025-05-06,3,value,mobile,paid_social,255,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,75.3625,active,2026-01-30,0
U001191,2025-08-17,3,premium,mobile,email,152,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.5,427.3525,active,2026-01-30,0
U001192,2025-07-13,1,value,mobile,organic,187,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,147.23,active,2026-01-30,0
U001193,2025-06-16,1,regular,mobile,referral,214,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.25,162.4975,active,2026-01-30,0
U001194,2025-10-28,2,premium,web,search,80,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,330.25,active,2026-01-30,0
U001195,2025-09-13,2,regular,web,organic,125,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,177.5675,active,2026-01-30,0
U001196,2025-10-11,2,regular,mobile,organic,97,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-12-13,1
U001197,2025-10-31,1,regular,mobile,referral,77,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,167.94,active,2026-01-30,0
U001198,2026-01-06,2,regular,web,organic,10,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,6.25,110.61749999999999,cancelled,2026-01-30,1
U001199,2025-11-22,2,regular,web,paid_social,55,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-12-24,1
U001200,2025-10-07,2,regular,web,search,101,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-11-13,1
U001201,2025-12-11,2,value,web,organic,36,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.0,53.182500000000005,expired,2026-01-15,1
U001202,2025-09-01,2,regular,web,email,137,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,0.0,cancelled,2025-12-06,1
U001203,2026-01-07,2,value,web,referral,9,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,6.0,58.4675,active,2026-01-30,0
U001204,2025-11-12,3,premium,mobile,search,65,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,0.0,cancelled,2025-12-19,1
U001205,2025-10-15,2,value,mobile,paid_social,93,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,111.295,active,2026-01-30,0
U001206,2025-12-17,2,value,web,search,30,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,68.975,active,2026-01-30,0
U001207,2025-09-11,2,premium,mobile,paid_social,127,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.5,304.6875,active,2026-01-30,0
U001208,2025-11-01,1,value,mobile,organic,76,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,92.2125,active,2026-01-30,0
U001209,2025-07-15,2,value,web,search,185,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-12-17,1
U001210,2026-01-01,2,regular,mobile,organic,15,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,7.5,131.8625,expired,2026-01-30,1
U001211,2025-10-08,3,value,web,search,100,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,81.8025,active,2026-01-30,0
U001212,2025-11-17,2,value,mobile,search,60,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,95.10499999999999,active,2026-01-30,0
U001213,2025-08-28,1,regular,web,organic,141,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,188.59,active,2026-01-30,0
U001214,2025-12-08,2,value,mobile,email,39,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,91.91499999999999,active,2026-01-30,0
U001215,2025-05-23,1,value,mobile,organic,238,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,0.0,cancelled,2025-06-28,1
U001216,2025-06-02,2,value,unknown,organic,228,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,83.09,active,2026-01-30,0
U001217,2025-09-09,3,value,web,search,129,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,46.685,active,2026-01-30,0
U001218,2025-11-04,2,value,web,paid_social,73,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,120.5975,active,2026-01-30,0
U001219,2025-11-24,2,value,mobile,organic,53,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,67.59,active,2026-01-30,0
U001220,2025-08-23,2,regular,mobile,search,146,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.25,191.6075,active,2026-01-30,0
U001221,2025-10-15,2,regular,web,paid_social,93,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,188.6475,active,2026-01-30,0
U001222,2025-09-20,3,value,mobile,organic,118,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,98.465,active,2026-01-30,0
U001223,2026-01-01,2,value,web,email,15,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,7.0,117.83500000000001,active,2026-01-30,0
U001224,2025-10-16,2,premium,web,organic,92,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,420.0925,active,2026-01-30,0
U001225,2025-08-17,2,regular,web,paid_social,152,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-09-19,1
U001226,2026-01-03,1,regular,web,organic,13,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,7.0,133.4525,active,2026-01-30,0
U001227,2025-05-31,1,regular,web,paid_social,230,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,211.415,active,2026-01-30,0
U001228,2026-01-07,1,value,web,referral,9,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,5.75,16.4825,expired,2026-01-30,1
U001229,2025-06-12,2,regular,web,organic,218,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,178.165,active,2026-01-30,0
U001230,2025-07-16,3,premium,mobile,organic,184,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,305.4225,active,2026-01-30,0
U001231,2025-11-27,2,premium,web,organic,50,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,328.825,active,2026-01-30,0
U001232,2025-11-05,1,value,mobile,organic,72,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,103.47,active,2026-01-30,0
U001233,2026-01-03,1,value,mobile,email,13,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,7.0,37.7025,cancelled,2026-01-30,1
U001234,2025-11-09,2,value,mobile,paid_social,68,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,70.8625,active,2026-01-30,0
U001235,2025-10-11,3,value,web,paid_social,97,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,0.0,expired,2025-12-10,1
U001236,2025-07-30,2,value,mobile,email,170,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,0.0,expired,2025-09-04,1
U001237,2025-05-06,3,regular,web,referral,255,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-07-05,1
U001238,2025-06-05,3,value,web,referral,225,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.25,66.5725,active,2026-01-30,0
U001239,2025-07-18,1,premium,web,organic,182,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.5,271.0525,active,2026-01-30,0
U001240,2025-05-15,2,value,web,organic,246,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,71.2675,active,2026-01-30,0
U001241,2025-09-09,3,value,mobile,organic,129,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,94.86,active,2026-01-30,0
U001242,2025-11-16,2,premium,mobile,search,61,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,274.9075,active,2026-01-30,0
U001243,2026-01-01,1,regular,mobile,search,15,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,7.25,147.4025,active,2026-01-30,0
U001244,2025-09-04,3,value,web,organic,134,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,0.0,expired,2025-11-07,1
U001245,2025-12-10,3,regular,mobile,search,37,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,220.8525,active,2026-01-30,0
U001246,2026-01-07,2,value,mobile,search,9,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,6.0,80.3275,active,2026-01-30,0
U001247,2025-12-06,2,value,web,organic,41,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,106.1175,active,2026-01-30,0
U001248,2025-08-29,1,regular,web,organic,140,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.5,0.0,cancelled,2025-09-28,1
U001249,2025-07-25,3,value,mobile,search,175,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,103.4875,active,2026-01-30,0
U001250,2026-01-05,2,regular,web,search,11,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,6.25,123.56,active,2026-01-30,0
U001251,2025-07-04,1,value,web,paid_social,196,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,expired,2025-08-05,1
U001252,2025-08-16,2,regular,mobile,paid_social,153,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,73.675,expired,2026-01-15,1
U001253,2025-05-23,3,regular,web,organic,238,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.25,235.415,active,2026-01-30,0
U001254,2025-11-20,3,value,web,organic,57,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,89.10249999999999,active,2026-01-30,0
U001255,2025-10-15,2,value,web,organic,93,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,86.74249999999999,active,2026-01-30,0
U001256,2025-05-26,1,regular,mobile,organic,235,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.5,210.1975,active,2026-01-30,0
U001257,2025-06-29,3,regular,mobile,search,201,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,167.075,active,2026-01-30,0
U001258,2025-09-21,3,regular,mobile,email,117,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,257.27376743989225,active,2026-01-30,0
U001259,2025-09-17,2,regular,mobile,organic,121,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,243.025,active,2026-01-30,0
U001260,2025-11-22,2,regular,mobile,organic,55,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,191.95,active,2026-01-30,0
U001261,2025-07-10,2,value,mobile,paid_social,190,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,115.1025,active,2026-01-30,0
U001262,2025-12-23,2,regular,web,search,24,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,9.75,253.5468757758301,cancelled,2026-01-28,1
U001263,2025-08-24,1,value,web,organic,145,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,82.09,active,2026-01-30,0
U001264,2025-11-27,1,regular,mobile,organic,50,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,146.48250000000002,active,2026-01-30,0
U001265,2025-07-03,1,value,mobile,email,197,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,107.82,active,2026-01-30,0
U001266,2025-05-14,3,value,web,organic,247,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,80.4725,active,2026-01-30,0
U001267,2025-05-18,1,regular,mobile,paid_social,243,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,45.660000000000004,cancelled,2026-01-14,1
U001268,2025-08-06,1,regular,mobile,referral,163,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,168.41,active,2026-01-30,0
U001269,2025-12-30,2,regular,web,organic,17,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,7.75,140.4025,active,2026-01-30,0
U001270,2025-05-17,1,regular,web,paid_social,244,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,162.98,active,2026-01-30,0
U001271,2025-08-05,1,premium,web,organic,164,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,320.3975,active,2026-01-30,0
U001272,2025-06-01,2,regular,web,organic,229,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,229.59,active,2026-01-30,0
U001273,2025-12-24,2,premium,web,organic,23,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,9.25,313.46,active,2026-01-30,0
U001274,2025-10-21,2,regular,web,email,87,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,186.365,active,2026-01-30,0
U001275,2025-11-12,3,regular,web,organic,65,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,88.1725,cancelled,2026-01-17,1
U001276,2025-10-31,1,regular,web,organic,77,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,106.3225,cancelled,2026-01-29,1
U001277,2025-10-16,3,regular,mobile,email,92,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,156.51,active,2026-01-30,0
U001278,2025-11-15,3,value,mobile,organic,62,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,16.9925,cancelled,2026-01-18,1
U001279,2025-05-07,3,regular,web,referral,254,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,132.85,active,2026-01-30,0
U001280,2025-12-08,2,value,web,paid_social,39,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,32.8025,expired,2026-01-13,1
U001281,2025-11-06,2,value,web,search,71,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,44.2625,cancelled,2026-01-06,1
U001282,2025-11-06,2,premium,web,paid_social,71,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,367.9375,active,2026-01-30,0
U001283,2025-08-11,2,value,web,paid_social,158,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,91.4475,active,2026-01-30,0
U001284,2025-11-22,1,regular,web,organic,55,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,39.4375,cancelled,2025-12-27,1
U001285,2025-08-08,3,regular,web,email,161,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,187.23,active,2026-01-30,0
U001286,2025-05-17,2,value,mobile,email,244,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,77.5925,active,2026-01-30,0
U001287,2025-12-18,3,premium,web,referral,29,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,472.0325,active,2026-01-30,0
U001288,2025-07-02,2,value,mobile,paid_social,198,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.25,96.025,active,2026-01-30,0
U001289,2025-05-30,1,premium,web,search,231,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,185.645,cancelled,2026-01-29,1
U001290,2025-10-08,2,regular,web,search,100,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,259.745,active,2026-01-30,0
U001291,2025-07-02,2,value,mobile,organic,198,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,55.7,active,2026-01-30,0
U001292,2025-12-06,2,value,web,search,41,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,43.5125,active,2026-01-30,0
U001293,2025-08-24,2,value,mobile,paid_social,145,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,97.6525,active,2026-01-30,0
U001294,2025-05-06,1,regular,mobile,paid_social,255,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,expired,2025-06-09,1
U001295,2025-12-29,2,value,mobile,organic,18,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,8.25,120.07627180409662,active,2026-01-30,0
U001296,2025-09-11,2,premium,web,search,127,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,259.46,active,2026-01-30,0
U001297,2025-07-10,3,value,web,paid_social,190,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-08-13,1
U001298,2025-10-21,1,regular,web,search,87,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,155.825,cancelled,2026-01-23,1
U001299,2025-09-15,2,value,web,email,123,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,52.51,active,2026-01-30,0
U001300,2025-05-12,2,premium,web,paid_social,249,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,387.4275,active,2026-01-30,0
U001301,2025-11-11,2,value,mobile,organic,66,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,123.19500000000001,active,2026-01-30,0
U001302,2025-08-13,2,regular,mobile,organic,156,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,220.115,active,2026-01-30,0
U001303,2025-10-27,2,regular,web,paid_social,81,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,187.4375,active,2026-01-30,0
U001304,2025-12-15,3,value,web,search,32,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,42.085,cancelled,2026-01-15,1
U001305,2025-10-05,2,regular,mobile,referral,103,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,232.3725,active,2026-01-30,0
U001306,2025-10-20,2,value,mobile,organic,88,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,0.0,cancelled,2025-11-24,1
U001307,2025-07-07,1,regular,web,organic,193,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,137.265,active,2026-01-30,0
U001308,2025-07-03,2,regular,web,search,197,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,198.195,active,2026-01-30,0
U001309,2025-08-17,2,regular,mobile,paid_social,152,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,154.6975,active,2026-01-30,0
U001310,2025-12-05,1,value,mobile,email,42,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,31.41,cancelled,2026-01-04,1
U001311,2025-09-13,2,value,mobile,referral,125,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,89.7375,active,2026-01-30,0
U001312,2025-07-31,2,value,web,search,169,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,88.1925,active,2026-01-30,0
